message_id,participant_id,scenario,condition,run_number,frame,sim_time,robot_id,robot_state,robot_x,robot_y,message_type,message_text,appear_timestamp_iso,clicked,click_timestamp_iso,time_to_click_seconds
robot1-5.13,P20251109015446_d785c9,1,0,1,0,5.127362251281738,robot1,moving,9,10,on_track,"Moving to acquire  package  at Position (X9, Y10) in the  Strong('SW')  quadrant . ",2025-11-09T01:54:48.229974,0,,
robot2-5.13,P20251109015446_d785c9,1,0,1,0,5.127362251281738,robot2,moving,11,10,on_track,"Moving to acquire  package  at Position (X11, Y10) in the  Strong('SE')  quadrant . ",2025-11-09T01:54:48.230149,0,,
robot3-5.13,P20251109015446_d785c9,1,0,1,0,5.127362251281738,robot3,moving,10,10,on_track,"Moving to acquire  package  at Position (X10, Y10) in the  Strong('SW')  quadrant . ",2025-11-09T01:54:48.230266,0,,
robot3-25.13,P20251109015446_d785c9,1,0,1,4,25.12954092025757,robot3,moving,12.548828125,12.409693644261546,on_track,"Moving to acquire  package  at Position (X13, Y12) in the  Strong('NE')  quadrant . ",2025-11-09T01:54:53.257462,0,,
robot1-30.13,P20251109015446_d785c9,1,0,1,5,30.12946343421936,robot1,moving,7.265625,6.090534979423868,on_track,"Moving to acquire  package  at Position (X7, Y6) in the  Strong('SW')  quadrant . ",2025-11-09T01:54:55.350143,0,,
robot2-30.13,P20251109015446_d785c9,1,0,1,5,30.12946343421936,robot2,moving,9.921875,14.10150891632373,on_track,"Moving to acquire  package  at Position (X10, Y14) in the  Strong('NW')  quadrant . ",2025-11-09T01:54:55.350718,0,,
d6-discovered-30.13,P20251109015446_d785c9,1,0,1,5,30.12946343421936,System,N/A,7,5.5,discovery,Package  Strong('d6')  discovered by robot and it is en route to collect it.,2025-11-09T01:54:55.351243,0,,
robot3-32.68,P20251109015446_d785c9,1,0,1,6,32.675299644470215,robot3,moving,14.7265625,15.336076817558297,replan,"Route recalculated.  Current Position is (X15, Y15) in the  Strong('NE')  quadrant . Robot is 19 seconds behind of schedule.",2025-11-09T01:54:57.212387,0,,
d7-discovered-32.68,P20251109015446_d785c9,1,0,1,6,32.675299644470215,System,N/A,11,16,discovery,Package  Strong('d7')  discovered by robot2.  Assigned to robot3.,2025-11-09T01:54:57.212508,0,,
robot2-37.17,P20251109015446_d785c9,1,0,1,10,37.17093300819397,robot2,moving,9,19,on_track,"Moving to acquire  package  at Position (X9, Y19) in the  Strong('NW')  quadrant . ",2025-11-09T01:55:02.071706,0,,
d3-discovered-37.17,P20251109015446_d785c9,1,0,1,10,37.17093300819397,System,N/A,8,19,discovery,Package  Strong('d3')  discovered by robot2.  Assigned to robot3.,2025-11-09T01:55:02.071971,0,,
robot2-40.13,P20251109015446_d785c9,1,0,1,14,40.127612829208374,robot2,carrying,8.8671875,15.418381344307267,on_track,"Transporting  Strong('p5')  to Position (X6, Y14). Currently at Position (X9, Y15) in the  Strong('NW')  quadrant . ",2025-11-09T01:55:10.285294,0,,
robot1-42.67,P20251109015446_d785c9,1,0,1,15,42.67326068878174,robot1,moving,4.951171875,4.572473708276178,on_track,"Moving to acquire  package  at Position (X5, Y5) in the  Strong('SW')  quadrant . ",2025-11-09T01:55:12.475089,0,,
robot2-44.49,P20251109015446_d785c9,1,0,1,17,44.488569498062134,robot2,carrying,6.494140625,14.138088705989942,replan,"Route recalculated.  Carrying  Strong('p5') .  Current Position is (X6, Y14) in the  Strong('NW')  quadrant . Robot is 6 seconds behind of schedule.",2025-11-09T01:55:15.477924,0,,
robot3-51.68,P20251109015446_d785c9,1,0,1,26,51.678486585617065,robot3,moving,13.84765625,15.77503429355281,replan,"Route recalculated.  Current Position is (X14, Y16) in the  Strong('NE')  quadrant . Robot is 29 seconds behind of schedule. Encountering rough terrain.",2025-11-09T01:55:25.069777,0,,
d5-discovered-51.68,P20251109015446_d785c9,1,0,1,26,51.678486585617065,System,N/A,8,1,discovery,Package  Strong('d5')  discovered by robot1.  Assigned to robot3.,2025-11-09T01:55:25.069904,0,,
robot1-55.13,P20251109015446_d785c9,1,0,1,28,55.127979040145874,robot1,moving,9,1,on_track,"Moving to acquire  package  at Position (X9, Y1) in the  Strong('SW')  quadrant . ",2025-11-09T01:55:28.323103,0,,
robot2-56.29,P20251109015446_d785c9,1,0,1,30,56.29098343849182,robot2,moving,6.34765625,13.552812071330589,replan,"Route recalculated.  Current Position is (X6, Y14) in the  Strong('NW')  quadrant . Robot is 4 seconds behind of schedule.",2025-11-09T01:55:31.598699,0,,
robot1-58.59,P20251109015446_d785c9,1,0,1,31,58.58953833580017,robot1,carrying,6.328125,2.7983539094650207,on_track,"Transporting  Strong('p1')  to Position (X1, Y9). Currently at Position (X6, Y3) in the  Strong('SW')  quadrant . ",2025-11-09T01:55:33.824897,0,,
robot1-62.69,P20251109015446_d785c9,1,0,1,36,62.689661264419556,robot1,carrying,3.955078125,5.08459076360311,on_track,"Transporting  Strong('p1')  to Position (X1, Y9). Currently at Position (X4, Y5) in the  Strong('SW')  quadrant . ",2025-11-09T01:55:42.597929,0,,
robot2-62.69,P20251109015446_d785c9,1,0,1,36,62.689661264419556,robot2,moving,5.400390625,13.040695016003657,replan,"Route recalculated.  Current Position is (X5, Y13) in the  Strong('NW')  quadrant . Robot is 7 seconds behind of schedule.",2025-11-09T01:55:42.598413,0,,
robot3-62.69,P20251109015446_d785c9,1,0,1,36,62.689661264419556,robot3,moving,13.173828125,15.701874714220391,on_track,"Moving to acquire  package  at Position (X13, Y16) in the  Strong('NE')  quadrant . ",2025-11-09T01:55:42.598603,0,,
robot1-66.19,P20251109015446_d785c9,1,0,1,41,66.18883752822876,robot1,carrying,2.177734375,7.974394147233653,on_track,"Transporting  Strong('p1')  to Position (X1, Y9). Currently at Position (X2, Y8) in the  Strong('SW')  quadrant . ",2025-11-09T01:55:48.794104,0,,
robot3-69.40,P20251109015446_d785c9,1,0,1,46,69.39574360847473,robot3,moving,12.1484375,16.98216735253772,on_track,"Moving to acquire  package  at Position (X12, Y17) in the  Strong('NE')  quadrant . Terrain has cleared.",2025-11-09T01:55:54.855069,0,,
robot1-76.57,P20251109015446_d785c9,1,0,1,57,76.57479286193848,robot1,carrying,2.529296875,6.767261088248741,on_track,"Transporting  Strong('p1')  to Position (X1, Y9). Currently at Position (X3, Y7) in the  Strong('SW')  quadrant . ",2025-11-09T01:56:06.238165,0,,
robot1-79.89,P20251109015446_d785c9,1,0,1,59,79.89041471481323,robot1,carrying,1.474609375,6.877000457247371,on_track,"Transporting  Strong('p1')  to Position (X1, Y9). Currently at Position (X1, Y7) in the  Strong('SW')  quadrant . ",2025-11-09T01:56:09.767245,0,,
robot1-83.39,P20251109015446_d785c9,1,0,1,64,83.39232063293457,robot1,moving,0.859375,8.559670781893004,on_track,"Moving to acquire  package  at Position (X1, Y9) in the  Strong('SW')  quadrant . ",2025-11-09T01:56:18.932736,0,,
robot2-83.39,P20251109015446_d785c9,1,0,1,64,83.39232063293457,robot2,moving,4.267578125,14.302697759487884,replan,"Route recalculated.  Current Position is (X4, Y14) in the  Strong('NW')  quadrant . Robot is 20 seconds behind of schedule. Encountering rough terrain.",2025-11-09T01:56:18.933172,0,,
robot1-87.17,P20251109015446_d785c9,1,0,1,68,87.17284607887268,robot1,moving,1.259765625,4.974851394604481,on_track,"Moving to acquire  package  at Position (X1, Y5) in the  Strong('SW')  quadrant . ",2025-11-09T01:56:24.324345,0,,
d1-discovered-87.17,P20251109015446_d785c9,1,0,1,68,87.17284607887268,System,N/A,1,3,discovery,Package  Strong('d1')  discovered by robot and it is en route to collect it.,2025-11-09T01:56:24.324576,0,,
robot1-91.08,P20251109015446_d785c9,1,0,1,73,91.07619309425354,robot1,carrying,1.259765625,4.974851394604481,on_track,"Transporting  Strong('d1')  to Position (X1, Y9). Currently at Position (X1, Y5) in the  Strong('SW')  quadrant . ",2025-11-09T01:56:30.342712,0,,
robot2-93.49,P20251109015446_d785c9,1,0,1,75,93.49124813079834,robot2,moving,4.208984375,14.887974394147234,replan,"Route recalculated.  Current Position is (X4, Y15) in the  Strong('NW')  quadrant . Robot is 27 seconds behind of schedule.",2025-11-09T01:56:33.649922,0,,
robot1-96.99,P20251109015446_d785c9,1,0,1,80,96.98881268501282,robot1,carrying,1,9,on_track,"Transporting  Strong('d1')  to Position (X1, Y9). Currently at Position (X1, Y9) in the  Strong('SW')  quadrant . ",2025-11-09T01:56:39.708325,0,,
robot3-99.48,P20251109015446_d785c9,1,0,1,83,99.47606658935547,robot3,moving,12.8515625,17.311385459533604,replan,"Route recalculated.  Current Position is (X13, Y17) in the  Strong('NE')  quadrant . Robot is 58 seconds behind of schedule.",2025-11-09T01:56:43.962239,0,,
robot1-100.13,P20251109015446_d785c9,1,0,1,84,100.12746167182922,robot1,moving,1.5234375,6.364883401920439,on_track,"Moving to acquire  package  at Position (X2, Y6) in the  Strong('SW')  quadrant . ",2025-11-09T01:56:46.136711,0,,
robot1-102.49,P20251109015446_d785c9,1,0,1,86,102.48925042152405,robot1,moving,3.33984375,5.523548239597622,on_track,"Moving to acquire  package  at Position (X3, Y6) in the  Strong('SW')  quadrant . ",2025-11-09T01:56:52.202850,0,,
robot2-102.49,P20251109015446_d785c9,1,0,1,86,102.48925042152405,robot2,moving,3.828125,16.13168724279835,replan,"Route recalculated.  Current Position is (X4, Y16) in the  Strong('NW')  quadrant . Robot is 32 seconds behind of schedule. Terrain has cleared.",2025-11-09T01:56:52.204252,0,,
robot1-106.57,P20251109015446_d785c9,1,0,1,91,106.57255458831787,robot1,moving,6.38671875,5.358939186099681,on_track,"Moving to acquire  package  at Position (X6, Y5) in the  Strong('SW')  quadrant . ",2025-11-09T01:56:58.805029,0,,
robot1-109.37,P20251109015446_d785c9,1,0,1,93,109.37350678443909,robot1,carrying,5.33203125,4.9931412894375855,on_track,"Transporting  Strong('d6')  to Position (X1, Y9). Currently at Position (X5, Y5) in the  Strong('SW')  quadrant . ",2025-11-09T01:57:02.239442,0,,
robot3-109.37,P20251109015446_d785c9,1,0,1,93,109.37350678443909,robot3,carrying,11,16,replan,"Route recalculated.  Current Position is (X11, Y16) in the  Strong('NE')  quadrant . Robot is 57 seconds behind of schedule. Encountering rough terrain.",2025-11-09T01:57:02.239789,0,,
robot1-112.88,P20251109015446_d785c9,1,0,1,97,112.87665510177612,robot1,carrying,2.548828125,5.743026977594879,on_track,"Transporting  Strong('d6')  to Position (X1, Y9). Currently at Position (X3, Y6) in the  Strong('SW')  quadrant . ",2025-11-09T01:57:07.463105,0,,
robot2-112.88,P20251109015446_d785c9,1,0,1,97,112.87665510177612,robot2,moving,6.025390625,16.99131229995427,on_track,"Moving to acquire  package  at Position (X6, Y17) in the  Strong('NW')  quadrant . ",2025-11-09T01:57:07.463491,0,,
d2-discovered-112.88,P20251109015446_d785c9,1,0,1,97,112.87665510177612,System,N/A,6.5,16.5,discovery,Package  Strong('d2')  discovered by robot and it is en route to collect it.,2025-11-09T01:57:07.464362,0,,
robot2-116.07,P20251109015446_d785c9,1,0,1,100,116.07254934310913,robot2,carrying,8.017578125,15.784179240969362,on_track,"Transporting  Strong('d2')  to Position (X6, Y14). Currently at Position (X8, Y16) in the  Strong('NW')  quadrant . ",2025-11-09T01:57:11.697584,0,,
robot3-118.07,P20251109015446_d785c9,1,0,1,101,118.07464504241943,robot3,carrying,10.91796875,15.592135345221763,replan,"Route recalculated.  Carrying  Strong('d7') .  Current Position is (X11, Y16) in the  Strong('NE')  quadrant . Robot is 63 seconds behind of schedule.",2025-11-09T01:57:13.833716,0,,
robot2-120.13,P20251109015446_d785c9,1,0,1,103,120.1271584033966,robot2,carrying,7.197265625,13.699131229995425,on_track,"Transporting  Strong('d2')  to Position (X6, Y14). Currently at Position (X7, Y14) in the  Strong('NW')  quadrant . ",2025-11-09T01:57:16.899421,0,,
