message_id,participant_id,scenario,condition,run_number,frame,sim_time,robot_id,robot_state,robot_x,robot_y,message_type,message_text,appear_timestamp_iso,clicked,click_timestamp_iso,time_to_click_seconds
robot1-5.13,P20251106051338_084b1f,1,1,1,0,5.127362251281738,robot1,moving,9,10,on_track,"Moving to acquire package at Position (X9, Y10).",2025-11-06T05:13:39.696675,0,,
robot2-5.13,P20251106051338_084b1f,1,1,1,0,5.127362251281738,robot2,moving,11,10,on_track,"Moving to acquire package at Position (X11, Y10).",2025-11-06T05:13:39.696878,0,,
robot3-5.13,P20251106051338_084b1f,1,1,1,0,5.127362251281738,robot3,moving,10,10,on_track,"Moving to acquire package at Position (X10, Y10).",2025-11-06T05:13:39.696988,0,,
robot3-25.13,P20251106051338_084b1f,1,1,1,4,25.12954092025757,robot3,moving,12.548828125,12.409693644261546,on_track,"Moving to acquire package at Position (X13, Y12).",2025-11-06T05:13:43.135137,0,,
robot1-30.13,P20251106051338_084b1f,1,1,1,5,30.12946343421936,robot1,moving,7.265625,6.090534979423868,on_track,"Moving to acquire package at Position (X7, Y6).",2025-11-06T05:13:44.133668,0,,
robot2-30.13,P20251106051338_084b1f,1,1,1,5,30.12946343421936,robot2,moving,9.921875,14.10150891632373,on_track,"Moving to acquire package at Position (X10, Y14).",2025-11-06T05:13:44.133911,0,,
robot3-30.13,P20251106051338_084b1f,1,1,1,5,30.12946343421936,robot3,moving,15.166015625,14.439871970736169,on_track,"Moving to acquire package at Position (X15, Y14).",2025-11-06T05:13:44.134062,0,,
robot1-32.68,P20251106051338_084b1f,1,1,1,6,32.675299644470215,robot1,moving,6.03515625,5.651577503429356,on_track,"Moving to acquire package at Position (X6, Y6).",2025-11-06T05:13:45.030288,0,,
robot2-32.68,P20251106051338_084b1f,1,1,1,6,32.675299644470215,robot2,moving,9.62890625,15.564700502972107,on_track,"Moving to acquire package at Position (X10, Y16).",2025-11-06T05:13:45.030719,0,,
robot3-32.68,P20251106051338_084b1f,1,1,1,6,32.675299644470215,robot3,moving,14.7265625,15.336076817558297,replan,"Route recalculated. Current Position (X15, Y15). Robot is 18 seconds behind of schedule.",2025-11-06T05:13:45.030911,0,,
robot2-35.13,P20251106051338_084b1f,1,1,1,8,35.12714958190918,robot2,moving,9.599609375,17.24737082761774,on_track,"Moving to acquire package at Position (X10, Y17).",2025-11-06T05:13:46.927881,0,,
robot1-37.17,P20251106051338_084b1f,1,1,1,10,37.17093300819397,robot1,moving,5.33203125,4.9931412894375855,on_track,"Moving to acquire package at Position (X5, Y5).",2025-11-06T05:13:48.826832,0,,
robot2-37.17,P20251106051338_084b1f,1,1,1,10,37.17093300819397,robot2,moving,9,19,on_track,"Moving to acquire package at Position (X9, Y19).",2025-11-06T05:13:48.827017,0,,
robot1-37.20,P20251106051338_084b1f,1,1,1,11,37.195619106292725,robot1,moving,5.33203125,4.9931412894375855,replan,"Route recalculated. Current Position (X5, Y5). Robot is 24 seconds behind of schedule.",2025-11-06T05:13:55.019681,0,,
robot2-37.20,P20251106051338_084b1f,1,1,1,11,37.195619106292725,robot2,carrying,9,19,on_track,"Transporting N/A to Position (X6, Y14). Currently at Position (X9, Y19).",2025-11-06T05:13:55.020277,0,,
robot3-37.20,P20251106051338_084b1f,1,1,1,11,37.195619106292725,robot3,moving,14.521484375,15.628715134887974,replan,"Route recalculated. Current Position (X15, Y16). Robot is 21 seconds behind of schedule.",2025-11-06T05:13:55.021371,0,,
robot2-39.20,P20251106051338_084b1f,1,1,1,12,39.198538064956665,robot2,carrying,8.92578125,17.17421124828532,on_track,"Transporting p5 to Position (X6, Y14). Currently at Position (X9, Y17).",2025-11-06T05:13:55.681095,0,,
robot2-40.13,P20251106051338_084b1f,1,1,1,14,40.127612829208374,robot2,carrying,8.8671875,15.418381344307267,on_track,"Transporting p5 to Position (X6, Y14). Currently at Position (X9, Y15).",2025-11-06T05:13:57.567775,0,,
robot1-42.67,P20251106051338_084b1f,1,1,1,15,42.67326068878174,robot1,moving,4.951171875,4.572473708276178,on_track,"Moving to acquire package at Position (X5, Y5).",2025-11-06T05:13:58.504704,0,,
robot2-42.67,P20251106051338_084b1f,1,1,1,15,42.67326068878174,robot2,carrying,7.373046875,14.503886602652036,on_track,"Transporting p5 to Position (X6, Y14). Currently at Position (X7, Y15).",2025-11-06T05:13:58.504985,0,,
robot3-42.67,P20251106051338_084b1f,1,1,1,15,42.67326068878174,robot3,moving,13.5986328125,16.287151348879743,replan,"Route recalculated. Current Position (X14, Y16). Robot is 22 seconds behind of schedule.",2025-11-06T05:13:58.505147,0,,
robot2-44.49,P20251106051338_084b1f,1,1,1,17,44.488569498062134,robot2,carrying,6.494140625,14.138088705989942,replan,"Route recalculated. Carrying p5. Current Position (X6, Y14). Robot is 5 seconds behind of schedule.",2025-11-06T05:14:00.389500,0,,
robot1-50.13,P20251106051338_084b1f,1,1,1,25,50.128009557724,robot1,moving,6.328125,2.7983539094650207,on_track,"Moving to acquire package at Position (X6, Y3).",2025-11-06T05:14:08.049567,0,,
robot3-51.68,P20251106051338_084b1f,1,1,1,26,51.678486585617065,robot3,moving,13.84765625,15.77503429355281,replan,"Route recalculated. Current Position (X14, Y16). Robot is 29 seconds behind of schedule.",2025-11-06T05:14:08.956566,1,2025-11-06T05:14:14.960000,6.003434181213379
robot1-53.68,P20251106051338_084b1f,1,1,1,27,53.68022608757019,robot1,moving,8.1298828125,1.883859167809785,on_track,"Moving to acquire package at Position (X8, Y2).",2025-11-06T05:14:09.940347,0,,
robot1-55.13,P20251106051338_084b1f,1,1,1,28,55.127979040145874,robot1,moving,9,1,on_track,"Moving to acquire package at Position (X9, Y1).",2025-11-06T05:14:10.854791,0,,
robot2-55.13,P20251106051338_084b1f,1,1,1,28,55.127979040145874,robot2,carrying,7.197265625,13.699131229995425,on_track,"Transporting p5 to Position (X6, Y14). Currently at Position (X7, Y14).",2025-11-06T05:14:10.855103,0,,
robot1-56.07,P20251106051338_084b1f,1,1,1,29,56.0726101398468,robot1,carrying,8.3203125,1.5912208504801095,on_track,"Transporting p1 to Position (X1, Y9). Currently at Position (X8, Y2).",2025-11-06T05:14:11.799062,1,2025-11-06T05:14:12.780000,0.9809379577636719
robot2-56.07,P20251106051338_084b1f,1,1,1,29,56.0726101398468,robot2,moving,6.5,13.5,on_track,"Moving to acquire package at Position (X6, Y14).",2025-11-06T05:14:11.799497,1,2025-11-06T05:14:12.210000,0.4105033874511719
robot3-56.07,P20251106051338_084b1f,1,1,1,29,56.0726101398468,robot3,moving,13.935546875,15.409236396890718,replan,"Route recalculated. Current Position (X14, Y15). Robot is 32 seconds behind of schedule.",2025-11-06T05:14:11.799713,0,,
robot1-58.59,P20251106051338_084b1f,1,1,1,31,58.58953833580017,robot1,carrying,6.328125,2.7983539094650207,on_track,"Transporting p1 to Position (X1, Y9). Currently at Position (X6, Y3).",2025-11-06T05:14:13.641989,0,,
robot2-59.99,P20251106051338_084b1f,1,1,1,33,59.99141573905945,robot2,moving,5.673828125,13.47965249199817,replan,"Route recalculated. Current Position (X6, Y13). Robot is 5 seconds behind of schedule.",2025-11-06T05:14:15.542848,0,,
robot1-60.77,P20251106051338_084b1f,1,1,1,35,60.77329778671265,robot1,carrying,4.8486328125,3.694558756287151,on_track,"Transporting p1 to Position (X1, Y9). Currently at Position (X5, Y4).",2025-11-06T05:14:17.493160,0,,
robot1-62.69,P20251106051338_084b1f,1,1,1,36,62.689661264419556,robot1,carrying,3.955078125,5.08459076360311,on_track,"Transporting p1 to Position (X1, Y9). Currently at Position (X4, Y5).",2025-11-06T05:14:18.391159,0,,
robot2-62.69,P20251106051338_084b1f,1,1,1,36,62.689661264419556,robot2,moving,5.400390625,13.040695016003657,replan,"Route recalculated. Current Position (X5, Y13). Robot is 6 seconds behind of schedule.",2025-11-06T05:14:18.392789,0,,
robot3-62.69,P20251106051338_084b1f,1,1,1,36,62.689661264419556,robot3,moving,13.173828125,15.701874714220391,on_track,"Moving to acquire package at Position (X13, Y16).",2025-11-06T05:14:18.393159,0,,
robot1-63.98,P20251106051338_084b1f,1,1,1,37,63.97644877433777,robot1,carrying,3.10546875,5.962505715592136,on_track,"Transporting p1 to Position (X1, Y9). Currently at Position (X3, Y6).",2025-11-06T05:14:19.366853,0,,
robot2-63.98,P20251106051338_084b1f,1,1,1,37,63.97644877433777,robot2,moving,5.1953125,13.113854595336075,on_track,"Moving to acquire package at Position (X5, Y13).",2025-11-06T05:14:19.367070,0,,
robot1-65.13,P20251106051338_084b1f,1,1,1,39,65.12759828567505,robot1,carrying,2.529296875,6.767261088248741,on_track,"Transporting p1 to Position (X1, Y9). Currently at Position (X3, Y7).",2025-11-06T05:14:21.275032,0,,
robot3-65.97,P20251106051338_084b1f,1,1,1,40,65.97458696365356,robot3,moving,12.763671875,15.84819387288523,replan,"Route recalculated. Current Position (X13, Y16). Robot is 39 seconds behind of schedule.",2025-11-06T05:14:22.213381,0,,
robot1-66.19,P20251106051338_084b1f,1,1,1,41,66.18883752822876,robot1,carrying,2.177734375,7.974394147233653,on_track,"Transporting p1 to Position (X1, Y9). Currently at Position (X2, Y8).",2025-11-06T05:14:23.170096,0,,
robot1-69.40,P20251106051338_084b1f,1,1,1,46,69.39574360847473,robot1,carrying,2.294921875,8.19387288523091,replan,"Route recalculated. Carrying p1. Current Position (X2, Y8). Robot is 17 seconds behind of schedule.",2025-11-06T05:14:29.685978,0,,
robot2-69.40,P20251106051338_084b1f,1,1,1,46,69.39574360847473,robot2,moving,4.228515625,13.2053040695016,on_track,"Moving to acquire package at Position (X4, Y13).",2025-11-06T05:14:29.686160,0,,
robot3-69.40,P20251106051338_084b1f,1,1,1,46,69.39574360847473,robot3,moving,12.1484375,16.98216735253772,on_track,"Moving to acquire package at Position (X12, Y17).",2025-11-06T05:14:29.686311,0,,
robot2-73.87,P20251106051338_084b1f,1,1,1,52,73.87377214431763,robot2,moving,3.857421875,14.010059442158207,on_track,"Moving to acquire package at Position (X4, Y14).",2025-11-06T05:14:37.431551,0,,
robot2-75.79,P20251106051338_084b1f,1,1,1,56,75.7893316745758,robot2,moving,3.857421875,14.010059442158207,replan,"Route recalculated. Current Position (X4, Y14). Robot is 12 seconds behind of schedule.",2025-11-06T05:14:41.122495,0,,
robot1-76.57,P20251106051338_084b1f,1,1,1,57,76.57479286193848,robot1,carrying,2.529296875,6.767261088248741,on_track,"Transporting p1 to Position (X1, Y9). Currently at Position (X3, Y7).",2025-11-06T05:14:41.996455,0,,
robot2-77.19,P20251106051338_084b1f,1,1,1,58,77.19109463691711,robot2,moving,3.857421875,14.010059442158207,replan,"Route recalculated. Current Position (X4, Y14). Robot is 13 seconds behind of schedule.",2025-11-06T05:14:42.939631,0,,
robot1-79.89,P20251106051338_084b1f,1,1,1,59,79.89041471481323,robot1,carrying,1.474609375,6.877000457247371,on_track,"Transporting p1 to Position (X1, Y9). Currently at Position (X1, Y7).",2025-11-06T05:14:43.887255,1,2025-11-06T05:14:45.903000,2.015745162963867
robot2-79.89,P20251106051338_084b1f,1,1,1,59,79.89041471481323,robot2,moving,4.267578125,14.302697759487884,replan,"Route recalculated. Current Position (X4, Y14). Robot is 15 seconds behind of schedule.",2025-11-06T05:14:43.887695,0,,
robot3-79.89,P20251106051338_084b1f,1,1,1,59,79.89041471481323,robot3,moving,11.03515625,16.762688614540465,on_track,"Moving to acquire package at Position (X11, Y17).",2025-11-06T05:14:43.888049,0,,
robot1-81.59,P20251106051338_084b1f,1,1,1,62,81.59269905090332,robot1,carrying,1.50390625,8.12071330589849,on_track,"Transporting p1 to Position (X1, Y9). Currently at Position (X2, Y8).",2025-11-06T05:14:46.699312,0,,
robot1-82.48,P20251106051338_084b1f,1,1,1,63,82.47557926177979,robot1,carrying,1,9,on_track,"Transporting p1 to Position (X1, Y9). Currently at Position (X1, Y9).",2025-11-06T05:14:47.645816,0,,
robot1-83.39,P20251106051338_084b1f,1,1,1,64,83.39232063293457,robot1,moving,0.859375,8.559670781893004,on_track,"Moving to acquire package at Position (X1, Y9).",2025-11-06T05:14:48.688301,0,,
robot2-83.39,P20251106051338_084b1f,1,1,1,64,83.39232063293457,robot2,moving,4.267578125,14.302697759487884,replan,"Route recalculated. Current Position (X4, Y14). Robot is 18 seconds behind of schedule.",2025-11-06T05:14:48.688674,0,,
robot1-84.87,P20251106051338_084b1f,1,1,1,65,84.8747935295105,robot1,moving,1.2109375,7.462277091906722,on_track,"Moving to acquire package at Position (X1, Y7).",2025-11-06T05:14:49.648485,0,,
robot1-87.17,P20251106051338_084b1f,1,1,1,68,87.17284607887268,robot1,moving,1.259765625,4.974851394604481,on_track,"Moving to acquire package at Position (X1, Y5).",2025-11-06T05:14:52.428771,0,,
robot2-87.17,P20251106051338_084b1f,1,1,1,68,87.17284607887268,robot2,moving,4.443359375,14.449016918152722,on_track,"Moving to acquire package at Position (X4, Y14).",2025-11-06T05:14:52.429530,0,,
robot1-89.99,P20251106051338_084b1f,1,1,1,71,89.98908972740173,robot1,carrying,1,3,on_track,"Transporting N/A to Position (X1, Y9). Currently at Position (X1, Y3).",2025-11-06T05:14:55.289281,0,,
robot1-91.08,P20251106051338_084b1f,1,1,1,73,91.07619309425354,robot1,carrying,1.259765625,4.974851394604481,on_track,"Transporting d1 to Position (X1, Y9). Currently at Position (X1, Y5).",2025-11-06T05:14:57.146484,0,,
