message_id,participant_id,scenario,condition,run_number,frame,sim_time,robot_id,robot_state,robot_x,robot_y,message_type,message_text,appear_timestamp_iso,clicked,click_timestamp_iso,time_to_click_seconds
robot1-5.13,P20251109013141_d785c9,1,0,1,0,5.127362251281738,robot1,moving,9,10,on_track,"Moving to acquire  package  at Position (X9, Y10) in the  Strong('SW')  quadrant . ",2025-11-09T01:31:53.788190,0,,
robot2-5.13,P20251109013141_d785c9,1,0,1,0,5.127362251281738,robot2,moving,11,10,on_track,"Moving to acquire  package  at Position (X11, Y10) in the  Strong('SE')  quadrant . ",2025-11-09T01:31:53.788376,0,,
robot3-5.13,P20251109013141_d785c9,1,0,1,0,5.127362251281738,robot3,moving,10,10,on_track,"Moving to acquire  package  at Position (X10, Y10) in the  Strong('SW')  quadrant . ",2025-11-09T01:31:53.788496,0,,
robot3-25.13,P20251109013141_d785c9,1,0,1,4,25.12954092025757,robot3,moving,12.548828125,12.409693644261546,on_track,"Moving to acquire  package  at Position (X13, Y12) in the  Strong('NE')  quadrant . ",2025-11-09T01:31:58.907375,0,,
robot1-30.13,P20251109013141_d785c9,1,0,1,5,30.12946343421936,robot1,moving,7.265625,6.090534979423868,on_track,"Moving to acquire  package  at Position (X7, Y6) in the  Strong('SW')  quadrant . ",2025-11-09T01:32:01.052560,0,,
robot2-30.13,P20251109013141_d785c9,1,0,1,5,30.12946343421936,robot2,moving,9.921875,14.10150891632373,on_track,"Moving to acquire  package  at Position (X10, Y14) in the  Strong('NW')  quadrant . ",2025-11-09T01:32:01.052730,0,,
d6-discovered-30.13,P20251109013141_d785c9,1,0,1,5,30.12946343421936,System,N/A,7,5.5,discovery,Package  Strong('d6')  discovered by robot and it is en route to collect it.,2025-11-09T01:32:01.052948,0,,
robot3-32.68,P20251109013141_d785c9,1,0,1,6,32.675299644470215,robot3,moving,14.7265625,15.336076817558297,replan,"Route recalculated.  Current Position is (X15, Y15) in the  Strong('NE')  quadrant . Robot is 19 seconds behind of schedule.",2025-11-09T01:32:02.872628,0,,
d7-discovered-32.68,P20251109013141_d785c9,1,0,1,6,32.675299644470215,System,N/A,11,16,discovery,Package  Strong('d7')  discovered by robot2.  Assigned to robot3.,2025-11-09T01:32:02.872755,0,,
robot2-37.17,P20251109013141_d785c9,1,0,1,10,37.17093300819397,robot2,moving,9,19,on_track,"Moving to acquire  package  at Position (X9, Y19) in the  Strong('NW')  quadrant . ",2025-11-09T01:32:07.763256,0,,
d3-discovered-37.17,P20251109013141_d785c9,1,0,1,10,37.17093300819397,System,N/A,8,19,discovery,Package  Strong('d3')  discovered by robot2.  Assigned to robot3.,2025-11-09T01:32:07.763499,0,,
robot2-40.13,P20251109013141_d785c9,1,0,1,14,40.127612829208374,robot2,carrying,8.8671875,15.418381344307267,on_track,"Transporting  Strong('p5')  to Position (X6, Y14). Currently at Position (X9, Y15) in the  Strong('NW')  quadrant . ",2025-11-09T01:32:15.947437,0,,
robot1-42.67,P20251109013141_d785c9,1,0,1,15,42.67326068878174,robot1,moving,4.951171875,4.572473708276178,on_track,"Moving to acquire  package  at Position (X5, Y5) in the  Strong('SW')  quadrant . ",2025-11-09T01:32:18.048462,0,,
robot2-44.49,P20251109013141_d785c9,1,0,1,17,44.488569498062134,robot2,carrying,6.494140625,14.138088705989942,replan,"Route recalculated.  Carrying  Strong('p5') .  Current Position is (X6, Y14) in the  Strong('NW')  quadrant . Robot is 6 seconds behind of schedule.",2025-11-09T01:32:21.084450,0,,
robot3-51.68,P20251109013141_d785c9,1,0,1,26,51.678486585617065,robot3,moving,13.84765625,15.77503429355281,replan,"Route recalculated.  Current Position is (X14, Y16) in the  Strong('NE')  quadrant . Robot is 29 seconds behind of schedule. Encountering rough terrain.",2025-11-09T01:32:30.677128,0,,
d5-discovered-51.68,P20251109013141_d785c9,1,0,1,26,51.678486585617065,System,N/A,8,1,discovery,Package  Strong('d5')  discovered by robot1.  Assigned to robot3.,2025-11-09T01:32:30.677275,0,,
robot1-55.13,P20251109013141_d785c9,1,0,1,28,55.127979040145874,robot1,moving,9,1,on_track,"Moving to acquire  package  at Position (X9, Y1) in the  Strong('SW')  quadrant . ",2025-11-09T01:32:33.946802,0,,
robot2-56.29,P20251109013141_d785c9,1,0,1,30,56.29098343849182,robot2,moving,6.34765625,13.552812071330589,replan,"Route recalculated.  Current Position is (X6, Y14) in the  Strong('NW')  quadrant . Robot is 4 seconds behind of schedule.",2025-11-09T01:32:37.345932,0,,
robot1-58.59,P20251109013141_d785c9,1,0,1,31,58.58953833580017,robot1,carrying,6.328125,2.7983539094650207,on_track,"Transporting  Strong('p1')  to Position (X1, Y9). Currently at Position (X6, Y3) in the  Strong('SW')  quadrant . ",2025-11-09T01:32:39.467378,0,,
robot1-62.69,P20251109013141_d785c9,1,0,1,36,62.689661264419556,robot1,carrying,3.955078125,5.08459076360311,on_track,"Transporting  Strong('p1')  to Position (X1, Y9). Currently at Position (X4, Y5) in the  Strong('SW')  quadrant . ",2025-11-09T01:32:45.322779,0,,
robot2-62.69,P20251109013141_d785c9,1,0,1,36,62.689661264419556,robot2,moving,5.400390625,13.040695016003657,replan,"Route recalculated.  Current Position is (X5, Y13) in the  Strong('NW')  quadrant . Robot is 7 seconds behind of schedule.",2025-11-09T01:32:45.322966,0,,
robot3-62.69,P20251109013141_d785c9,1,0,1,36,62.689661264419556,robot3,moving,13.173828125,15.701874714220391,on_track,"Moving to acquire  package  at Position (X13, Y16) in the  Strong('NE')  quadrant . ",2025-11-09T01:32:45.323095,0,,
robot1-66.19,P20251109013141_d785c9,1,0,1,41,66.18883752822876,robot1,carrying,2.177734375,7.974394147233653,on_track,"Transporting  Strong('p1')  to Position (X1, Y9). Currently at Position (X2, Y8) in the  Strong('SW')  quadrant . ",2025-11-09T01:32:54.458744,0,,
robot3-69.40,P20251109013141_d785c9,1,0,1,46,69.39574360847473,robot3,moving,12.1484375,16.98216735253772,on_track,"Moving to acquire  package  at Position (X12, Y17) in the  Strong('NE')  quadrant . Terrain has cleared.",2025-11-09T01:33:00.573664,0,,
robot1-76.57,P20251109013141_d785c9,1,0,1,57,76.57479286193848,robot1,carrying,2.529296875,6.767261088248741,on_track,"Transporting  Strong('p1')  to Position (X1, Y9). Currently at Position (X3, Y7) in the  Strong('SW')  quadrant . ",2025-11-09T01:33:11.964498,0,,
