message_id,participant_id,scenario,condition,run_number,frame,sim_time,robot_id,robot_state,robot_x,robot_y,message_type,message_text,appear_timestamp_iso,clicked,click_timestamp_iso,time_to_click_seconds
robot1-7.47,P20251104221719_f54436,1,3,1,0,7.472958564758301,robot1,moving,9,10,on_track,"Moving to acquire package at Position (X9, Y10).",2025-11-04T22:17:20.748111,0,,
robot2-7.47,P20251104221719_f54436,1,3,1,0,7.472958564758301,robot2,moving,11,10,on_track,"Moving to acquire package at Position (X11, Y10).",2025-11-04T22:17:20.748350,1,2025-11-04T22:17:21.954000,1.2056498527526855
robot3-7.47,P20251104221719_f54436,1,3,1,0,7.472958564758301,robot3,moving,10,10,on_track,"Moving to acquire package at Position (X10, Y10).",2025-11-04T22:17:20.748474,1,2025-11-04T22:17:23.448000,2.6995255947113037
robot1-27.47,P20251104221719_f54436,1,3,1,4,27.4727303981781,robot1,moving,9,10,on_track,"Moving to acquire package at Position (X9, Y10).",2025-11-04T22:17:24.449298,0,,
robot2-27.47,P20251104221719_f54436,1,3,1,4,27.4727303981781,robot2,moving,11,10,on_track,"Moving to acquire package at Position (X11, Y10).",2025-11-04T22:17:24.449638,0,,
robot3-27.47,P20251104221719_f54436,1,3,1,4,27.4727303981781,robot3,moving,12.548828125,12.409693644261546,on_track,"Moving to acquire package at Position (X13, Y12).",2025-11-04T22:17:24.449861,0,,
robot1-32.47,P20251104221719_f54436,1,3,1,5,32.472853660583496,robot1,moving,6.533203125,5.94421582075903,on_track,"Moving to acquire package at Position (X7, Y6).",2025-11-04T22:17:25.448117,0,,
robot2-32.47,P20251104221719_f54436,1,3,1,5,32.472853660583496,robot2,moving,9.833984375,14.39414723365341,on_track,"Moving to acquire package at Position (X10, Y14).",2025-11-04T22:17:25.448796,0,,
robot3-32.47,P20251104221719_f54436,1,3,1,5,32.472853660583496,robot3,moving,15.869140625,14.87882944673068,on_track,"Moving to acquire package at Position (X16, Y15).",2025-11-04T22:17:25.448955,0,,
robot1-34.10,P20251104221719_f54436,1,3,1,6,34.103190183639526,robot1,moving,5.654296875,5.28577960676726,on_track,"Moving to acquire package at Position (X6, Y5).",2025-11-04T22:17:26.474685,0,,
robot2-34.10,P20251104221719_f54436,1,3,1,6,34.103190183639526,robot2,moving,9.62890625,15.564700502972107,on_track,"Moving to acquire package at Position (X10, Y16).",2025-11-04T22:17:26.474929,0,,
robot3-34.10,P20251104221719_f54436,1,3,1,6,34.103190183639526,robot3,moving,14.7265625,15.336076817558297,replan,"Route recalculated. Current Position (X15, Y15). Robot is 20 seconds behind of schedule.",2025-11-04T22:17:26.475124,0,,
robot2-36.60,P20251104221719_f54436,1,3,1,8,36.60157346725464,robot2,moving,9.3359375,17.83264746227709,on_track,"Moving to acquire package at Position (X9, Y18).",2025-11-04T22:17:28.462208,0,,
robot2-37.93,P20251104221719_f54436,1,3,1,10,37.927443504333496,robot2,moving,9,19,on_track,"Moving to acquire package at Position (X9, Y19).",2025-11-04T22:17:30.471805,0,,
robot1-38.61,P20251104221719_f54436,1,3,1,11,38.60544466972351,robot1,moving,5.33203125,4.9931412894375855,on_track,"Moving to acquire package at Position (X5, Y5).",2025-11-04T22:17:34.718009,1,2025-11-04T22:17:39.426000,4.707991361618042
robot2-38.61,P20251104221719_f54436,1,3,1,11,38.60544466972351,robot2,carrying,9.072265625,18.637402834933695,on_track,"Transporting p5 to Position (X6, Y14). Currently at Position (X9, Y19).",2025-11-04T22:17:34.718765,1,2025-11-04T22:18:38.925000,64.2062349319458
robot3-38.61,P20251104221719_f54436,1,3,1,11,38.60544466972351,robot3,moving,14.521484375,15.628715134887974,replan,"Route recalculated. Current Position (X15, Y16). Robot is 23 seconds behind of schedule.",2025-11-04T22:17:34.720325,0,,
robot2-40.43,P20251104221719_f54436,1,3,1,12,40.42674493789673,robot2,carrying,9.013671875,16.58893461362597,on_track,"Transporting p5 to Position (X6, Y14). Currently at Position (X9, Y17).",2025-11-04T22:17:35.422857,1,2025-11-04T22:18:53.177000,77.75414276123047
robot2-42.47,P20251104221719_f54436,1,3,1,14,42.47266983985901,robot2,carrying,8.662109375,15.272062185642433,on_track,"Transporting p5 to Position (X6, Y14). Currently at Position (X9, Y15).",2025-11-04T22:17:37.395675,1,2025-11-04T22:18:53.898000,76.50232481956482
robot1-44.10,P20251104221719_f54436,1,3,1,15,44.103511810302734,robot1,moving,5.859375,4.11522633744856,on_track,"Moving to acquire package at Position (X6, Y4).",2025-11-04T22:17:38.402503,0,,
