message_id,participant_id,scenario,condition,run_number,frame,sim_time,robot_id,robot_state,robot_x,robot_y,message_type,message_text,appear_timestamp_iso,clicked,click_timestamp_iso,time_to_click_seconds
robot1-7.47,P20251105100548_084b1f,1,0,5,0,7.472958564758301,robot1,moving,9,10,on_track,"Moving to acquire package at Position (X9, Y10).",2025-11-05T10:05:51.153837,1,2025-11-05T10:05:55.586000,4.432163238525391
robot2-7.47,P20251105100548_084b1f,1,0,5,0,7.472958564758301,robot2,moving,11,10,on_track,"Moving to acquire package at Position (X11, Y10).",2025-11-05T10:05:51.154056,1,2025-11-05T10:05:54.208000,3.0539441108703613
robot3-7.47,P20251105100548_084b1f,1,0,5,0,7.472958564758301,robot3,moving,10,10,on_track,"Moving to acquire package at Position (X10, Y10).",2025-11-05T10:05:51.154181,1,2025-11-05T10:05:52.920000,1.7658195495605469
robot1-27.47,P20251105100548_084b1f,1,0,5,4,27.4727303981781,robot1,moving,9,10,on_track,"Moving to acquire package at Position (X9, Y10).",2025-11-05T10:05:56.814941,1,2025-11-05T10:06:08.831000,12.016058683395386
robot2-27.47,P20251105100548_084b1f,1,0,5,4,27.4727303981781,robot2,moving,11,10,on_track,"Moving to acquire package at Position (X11, Y10).",2025-11-05T10:05:56.815280,0,,
robot3-27.47,P20251105100548_084b1f,1,0,5,4,27.4727303981781,robot3,moving,12.548828125,12.409693644261546,on_track,"Moving to acquire package at Position (X13, Y12).",2025-11-05T10:05:56.815502,0,,
robot1-32.47,P20251105100548_084b1f,1,0,5,5,32.472853660583496,robot1,moving,6.533203125,5.94421582075903,on_track,"Moving to acquire package at Position (X7, Y6).",2025-11-05T10:05:59.186956,0,,
robot2-32.47,P20251105100548_084b1f,1,0,5,5,32.472853660583496,robot2,moving,9.833984375,14.39414723365341,on_track,"Moving to acquire package at Position (X10, Y14).",2025-11-05T10:05:59.187363,1,2025-11-05T10:06:07.981000,8.793636560440063
robot3-34.10,P20251105100548_084b1f,1,0,5,6,34.103190183639526,robot3,moving,14.7265625,15.336076817558297,replan,"Route recalculated. Current Position (X15, Y15). Robot is 20 seconds behind of schedule.",2025-11-05T10:06:01.118470,1,2025-11-05T10:06:03.718000,2.59952974319458
robot2-36.60,P20251105100548_084b1f,1,0,5,8,36.60157346725464,robot2,moving,9.3359375,17.83264746227709,on_track,"Moving to acquire package at Position (X9, Y18).",2025-11-05T10:06:04.382336,1,2025-11-05T10:06:05.820000,1.4376640319824219
robot1-38.61,P20251105100548_084b1f,1,0,5,11,38.60544466972351,robot1,moving,5.33203125,4.9931412894375855,on_track,"Moving to acquire package at Position (X5, Y5).",2025-11-05T10:06:12.095072,1,2025-11-05T10:06:13.649000,1.5539281368255615
robot2-38.61,P20251105100548_084b1f,1,0,5,11,38.60544466972351,robot2,carrying,9.072265625,18.637402834933695,on_track,"Transporting p5 to Position (X6, Y14). Currently at Position (X9, Y19).",2025-11-05T10:06:12.096640,1,2025-11-05T10:06:13.165000,1.0683598518371582
robot3-38.61,P20251105100548_084b1f,1,0,5,11,38.60544466972351,robot3,moving,14.521484375,15.628715134887974,replan,"Route recalculated. Current Position (X15, Y16). Robot is 23 seconds behind of schedule.",2025-11-05T10:06:12.097204,1,2025-11-05T10:06:12.631000,0.5337955951690674
robot2-44.10,P20251105100548_084b1f,1,0,5,15,44.103511810302734,robot2,carrying,7.373046875,14.503886602652036,on_track,"Transporting p5 to Position (X6, Y14). Currently at Position (X7, Y15).",2025-11-05T10:06:17.750598,1,2025-11-05T10:06:21.089000,3.3384015560150146
