message_id,participant_id,scenario,condition,run_number,frame,sim_time,robot_id,robot_state,robot_x,robot_y,message_type,message_text,appear_timestamp_iso,clicked,click_timestamp_iso,time_to_click_seconds
robot1-7.47,P20251105115508_d785c9,1,1,2,0,7.472958564758301,robot1,moving,9,10,on_track,"Moving to acquire package at Position (X9, Y10).",2025-11-05T11:55:11.461482,0,,
robot2-7.47,P20251105115508_d785c9,1,1,2,0,7.472958564758301,robot2,moving,11,10,on_track,"Moving to acquire package at Position (X11, Y10).",2025-11-05T11:55:11.462273,0,,
robot3-7.47,P20251105115508_d785c9,1,1,2,0,7.472958564758301,robot3,moving,10,10,on_track,"Moving to acquire package at Position (X10, Y10).",2025-11-05T11:55:11.463089,0,,
robot1-27.47,P20251105115508_d785c9,1,1,2,4,27.4727303981781,robot1,moving,9,10,on_track,"Moving to acquire package at Position (X9, Y10).",2025-11-05T11:55:15.384506,0,,
robot2-27.47,P20251105115508_d785c9,1,1,2,4,27.4727303981781,robot2,moving,11,10,on_track,"Moving to acquire package at Position (X11, Y10).",2025-11-05T11:55:15.384995,0,,
robot3-27.47,P20251105115508_d785c9,1,1,2,4,27.4727303981781,robot3,moving,12.548828125,12.409693644261546,on_track,"Moving to acquire package at Position (X13, Y12).",2025-11-05T11:55:15.385196,0,,
robot1-32.47,P20251105115508_d785c9,1,1,2,5,32.472853660583496,robot1,moving,6.533203125,5.94421582075903,on_track,"Moving to acquire package at Position (X7, Y6).",2025-11-05T11:55:16.444176,0,,
robot2-32.47,P20251105115508_d785c9,1,1,2,5,32.472853660583496,robot2,moving,9.833984375,14.39414723365341,on_track,"Moving to acquire package at Position (X10, Y14).",2025-11-05T11:55:16.444761,0,,
robot3-32.47,P20251105115508_d785c9,1,1,2,5,32.472853660583496,robot3,moving,15.869140625,14.87882944673068,on_track,"Moving to acquire package at Position (X16, Y15).",2025-11-05T11:55:16.446059,0,,
robot1-34.10,P20251105115508_d785c9,1,1,2,6,34.103190183639526,robot1,moving,5.654296875,5.28577960676726,on_track,"Moving to acquire package at Position (X6, Y5).",2025-11-05T11:55:17.470961,0,,
robot2-34.10,P20251105115508_d785c9,1,1,2,6,34.103190183639526,robot2,moving,9.62890625,15.564700502972107,on_track,"Moving to acquire package at Position (X10, Y16).",2025-11-05T11:55:17.471298,0,,
robot3-34.10,P20251105115508_d785c9,1,1,2,6,34.103190183639526,robot3,moving,14.7265625,15.336076817558297,replan,"Route recalculated. Current Position (X15, Y15). Robot is 20 seconds behind of schedule.",2025-11-05T11:55:17.471641,0,,
robot2-36.60,P20251105115508_d785c9,1,1,2,8,36.60157346725464,robot2,moving,9.3359375,17.83264746227709,on_track,"Moving to acquire package at Position (X9, Y18).",2025-11-05T11:55:19.443666,0,,
robot2-37.93,P20251105115508_d785c9,1,1,2,10,37.927443504333496,robot2,moving,9,19,on_track,"Moving to acquire package at Position (X9, Y19).",2025-11-05T11:55:21.493168,0,,
robot1-38.61,P20251105115508_d785c9,1,1,2,11,38.60544466972351,robot1,moving,5.33203125,4.9931412894375855,on_track,"Moving to acquire package at Position (X5, Y5).",2025-11-05T11:55:25.391663,0,,
robot2-38.61,P20251105115508_d785c9,1,1,2,11,38.60544466972351,robot2,carrying,9.072265625,18.637402834933695,on_track,"Transporting p5 to Position (X6, Y14). Currently at Position (X9, Y19).",2025-11-05T11:55:25.392559,0,,
robot3-38.61,P20251105115508_d785c9,1,1,2,11,38.60544466972351,robot3,moving,14.521484375,15.628715134887974,replan,"Route recalculated. Current Position (X15, Y16). Robot is 23 seconds behind of schedule.",2025-11-05T11:55:25.392834,0,,
robot2-40.43,P20251105115508_d785c9,1,1,2,12,40.42674493789673,robot2,carrying,9.013671875,16.58893461362597,on_track,"Transporting p5 to Position (X6, Y14). Currently at Position (X9, Y17).",2025-11-05T11:55:26.127579,0,,
robot2-42.47,P20251105115508_d785c9,1,1,2,14,42.47266983985901,robot2,carrying,8.662109375,15.272062185642433,on_track,"Transporting p5 to Position (X6, Y14). Currently at Position (X9, Y15).",2025-11-05T11:55:28.109732,0,,
robot1-44.10,P20251105115508_d785c9,1,1,2,15,44.103511810302734,robot1,moving,5.859375,4.11522633744856,on_track,"Moving to acquire package at Position (X6, Y4).",2025-11-05T11:55:29.159063,0,,
robot2-44.10,P20251105115508_d785c9,1,1,2,15,44.103511810302734,robot2,carrying,7.373046875,14.503886602652036,on_track,"Transporting p5 to Position (X6, Y14). Currently at Position (X7, Y15).",2025-11-05T11:55:29.159333,0,,
robot3-44.10,P20251105115508_d785c9,1,1,2,15,44.103511810302734,robot3,moving,13.5986328125,16.287151348879743,replan,"Route recalculated. Current Position (X14, Y16). Robot is 24 seconds behind of schedule.",2025-11-05T11:55:29.159495,0,,
robot2-45.47,P20251105115508_d785c9,1,1,2,16,45.473958253860474,robot2,carrying,6.494140625,14.138088705989942,replan,"Route recalculated. Carrying p5. Current Position (X6, Y14). Robot is 6 seconds behind of schedule.",2025-11-05T11:55:30.068161,0,,
robot1-46.11,P20251105115508_d785c9,1,1,2,17,46.10548186302185,robot1,moving,7.001953125,2.9446730681298576,on_track,"Moving to acquire package at Position (X7, Y3).",2025-11-05T11:55:31.069626,0,,
robot1-48.00,P20251105115508_d785c9,1,1,2,20,48.00317358970642,robot1,moving,8.3203125,1.5912208504801095,on_track,"Moving to acquire package at Position (X8, Y2).",2025-11-05T11:55:34.110085,0,,
robot1-49.47,P20251105115508_d785c9,1,1,2,21,49.471781969070435,robot1,carrying,8.96484375,1.079103795153178,on_track,"Transporting p1 to Position (X1, Y9). Currently at Position (X9, Y1).",2025-11-05T11:55:35.110892,0,,
robot1-52.47,P20251105115508_d785c9,1,1,2,23,52.47349715232849,robot1,carrying,6.591796875,3.310470964791952,on_track,"Transporting p1 to Position (X1, Y9). Currently at Position (X7, Y3).",2025-11-05T11:55:37.064985,0,,
robot2-52.47,P20251105115508_d785c9,1,1,2,23,52.47349715232849,robot2,carrying,7.373046875,14.503886602652036,on_track,"Transporting p5 to Position (X6, Y14). Currently at Position (X7, Y15).",2025-11-05T11:55:37.065259,0,,
robot3-52.47,P20251105115508_d785c9,1,1,2,23,52.47349715232849,robot3,moving,13.84765625,15.77503429355281,on_track,"Moving to acquire package at Position (X14, Y16). Weather has turned bad.",2025-11-05T11:55:37.065427,0,,
robot1-55.20,P20251105115508_d785c9,1,1,2,25,55.20373558998108,robot1,carrying,4.951171875,4.572473708276178,on_track,"Transporting p1 to Position (X1, Y9). Currently at Position (X5, Y5).",2025-11-05T11:55:39.111733,0,,
robot2-55.20,P20251105115508_d785c9,1,1,2,25,55.20373558998108,robot2,carrying,7.6953125,13.44307270233196,on_track,"Transporting p5 to Position (X6, Y14). Currently at Position (X8, Y13).",2025-11-05T11:55:39.111923,0,,
robot1-57.27,P20251105115508_d785c9,1,1,2,26,57.27184724807739,robot1,carrying,3.33984375,5.523548239597622,on_track,"Transporting p1 to Position (X1, Y9). Currently at Position (X3, Y6).",2025-11-05T11:55:40.076858,0,,
robot2-57.27,P20251105115508_d785c9,1,1,2,26,57.27184724807739,robot2,moving,6.34765625,13.552812071330589,replan,"Route recalculated. Current Position (X6, Y14). Robot is 3 seconds behind of schedule.",2025-11-05T11:55:40.077086,0,,
robot3-57.27,P20251105115508_d785c9,1,1,2,26,57.27184724807739,robot3,moving,13.84765625,15.77503429355281,on_track,"Moving to acquire package at Position (X14, Y16).",2025-11-05T11:55:40.077227,0,,
robot1-59.37,P20251105115508_d785c9,1,1,2,29,59.37273359298706,robot1,carrying,2.353515625,7.60859625057156,on_track,"Transporting p1 to Position (X1, Y9). Currently at Position (X2, Y8).",2025-11-05T11:55:43.074633,0,,
robot2-59.37,P20251105115508_d785c9,1,1,2,29,59.37273359298706,robot2,moving,5.673828125,13.47965249199817,replan,"Route recalculated. Current Position (X6, Y13). Robot is 4 seconds behind of schedule.",2025-11-05T11:55:43.074820,0,,
robot2-60.77,P20251105115508_d785c9,1,1,2,32,60.77295899391174,robot2,moving,5.673828125,13.47965249199817,replan,"Route recalculated. Current Position (X6, Y13). Robot is 5 seconds behind of schedule.",2025-11-05T11:55:46.067424,0,,
robot2-62.47,P20251105115508_d785c9,1,1,2,33,62.472715616226196,robot2,moving,5.673828125,13.47965249199817,on_track,"Moving to acquire package at Position (X6, Y13).",2025-11-05T11:55:47.080603,0,,
robot3-62.47,P20251105115508_d785c9,1,1,2,33,62.472715616226196,robot3,moving,13.173828125,15.701874714220391,on_track,"Moving to acquire package at Position (X13, Y16).",2025-11-05T11:55:47.080821,0,,
robot1-62.93,P20251105115508_d785c9,1,1,2,35,62.93174409866333,robot1,carrying,2.177734375,7.974394147233653,replan,"Route recalculated. Carrying p1. Current Position (X2, Y8). Robot is 16 seconds behind of schedule.",2025-11-05T11:55:49.067592,0,,
robot2-65.22,P20251105115508_d785c9,1,1,2,37,65.22454357147217,robot2,moving,5.400390625,13.040695016003657,on_track,"Moving to acquire package at Position (X5, Y13).",2025-11-05T11:55:51.061297,0,,
robot3-65.22,P20251105115508_d785c9,1,1,2,37,65.22454357147217,robot3,moving,12.763671875,15.84819387288523,on_track,"Moving to acquire package at Position (X13, Y16).",2025-11-05T11:55:51.061478,0,,
